address,business_name,city,first_review_date,food_tags,last_review_date,rating,review_num,state,street,zip5
"37-11 Main St,Flushing, NY 11354",Anda Cafe,Flushing,11/7/2018,Bubble Tea/Juice Bars & Smoothies/Sushi Bars,5/23/2020,4,20,NY,37-11 Main St,11354
"1600 Broadway,New York, NY 10019",Gong Cha,New York,1/15/2020,Bubble Tea,9/30/2020,4,20,NY,1600 Broadway,10019
"5718 5th Ave,Sunset Park, NY 11220",Lee Lee,Sunset Park,6/29/2015,Bubble Tea,3/21/2020,4,23,NY,5718 5th Ave,11220
"183 Hester St,New York, NY 10013",Vivi Bubble Tea,New York,5/19/2014,Bubble Tea,6/24/2020,3,99,NY,183 Hester St,10013
"422 E 14th St,New York, NY 10009",Hawa Smoothies & Bubble Tea,New York,7/13/2013,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,10/1/2020,4,114,NY,422 E 14th St,10009
"307 E 77th St,New York, NY 10075",Ollies To Go,New York,6/25/2019,Chinese/Japanese/Bubble Tea,10/31/2020,3,57,NY,307 E 77th St,10075
"409 W 15th St,New York, NY 10011",Very Fresh Noodles,New York,2/27/2016,Taiwanese/Chinese/Noodles,10/18/2020,4,1008,NY,409 W 15th St,10011
"57-16 Woodside Ave,Woodside, NY 11377",Momochai,Woodside,10/15/2015,Bubble Tea/Himalayan/Nepalese,8/13/2020,4,54,NY,57-16 Woodside Ave,11377
"31-47 Steinway St,Astoria, NY 11103",Prince Tea House,Astoria,9/21/2017,Desserts/Tea Rooms/Breakfast & Brunch,10/29/2020,4,349,NY,31-47 Steinway St,11103
"325 Broadway,New York, NY 10007",Vivi Bubble Tea,New York,4/2/2017,Bubble Tea/Taiwanese,3/6/2020,3,38,NY,325 Broadway,10007
"372 Lafayette Ave,Clinton Hill, NY 11238",The Market,Clinton Hill,4/20/2015,Coffee & Tea/Asian Fusion,9/26/2020,4,135,NY,372 Lafayette Ave,11238
"570 Lexington Ave,New York, NY 10022",Bao by Kaya,New York,9/16/2014,Taiwanese/Coffee & Tea/Asian Fusion,3/6/2020,4,166,NY,570 Lexington Ave,10022
"6731 Bay Pkwy,Bensonhurst, NY 11204",ViVi Bubble Tea,Bensonhurst,5/27/2014,Bubble Tea,10/25/2020,3,88,NY,6731 Bay Pkwy,11204
"349 5th Ave,Brooklyn, NY 11215",Home,Brooklyn,1/31/2010,Vietnamese/Sandwiches/Bubble Tea,6/13/2020,3,67,NY,349 5th Ave,11215
"164 Pearl St,New York, NY 10005",Green E.Tea,New York,8/29/2019,Coffee & Tea/Desserts,3/13/2020,3,5,NY,164 Pearl St,10005
"69-38 Grand Ave,Queens, NY 11378",Le Moment,Queens,1/7/2016,Bubble Tea/Coffee & Tea/Asian Fusion,11/4/2019,3,53,NY,69-38 Grand Ave,11378
"773 59th St,Brooklyn, NY 11220",TSAôCAA,Brooklyn,10/9/2018,Desserts/Korean/Bubble Tea,9/21/2020,3,89,NY,773 59th St,11220
"451 E 116th St,New York, NY 10029",harmony,New York,9/9/2017,Salad/Bubble Tea/Asian Fusion,8/17/2019,3,14,NY,451 E 116th St,10029
"379 3rd Ave,New York, NY 10016",Soft Swerve,New York,6/8/2020,Ice Cream & Frozen Yogurt,10/28/2020,4,15,NY,379 3rd Ave,10016
"38-04 Prince St,Flushing, NY 11354",TSAôCAA,Flushing,9/15/2019,Bubble Tea,10/29/2020,3,40,NY,38-04 Prince St,11354
"242 Main St,Fort Lee, NJ 07024",Q Tea Tapas,Fort Lee,5/21/2016,Bubble Tea/Sushi Bars/Poke,10/12/2020,4,199,NJ,242 Main St,07024
"434 Marcus Garvey Blvd,Brooklyn, NY 11216",Cloud 9 Crepes,Brooklyn,7/1/2018,Creperies/Bubble Tea/Gluten-Free,8/23/2020,4,38,NY,434 Marcus Garvey Blvd,11216
"7115 3rd Ave,Brooklyn, NY 11209",Pig Pig Cafe,Brooklyn,12/26/2019,Bubble Tea,10/11/2020,5,18,NY,7115 3rd Ave,11209
"2309 Astoria Blvd,Astoria, NY 11102",INFINITEA NY,Astoria,4/24/2016,Coffee & Tea/Bubble Tea/Cafes,10/3/2020,4,113,NY,2309 Astoria Blvd,11102
"177-07 Union Tpke,Fresh Meadows, NY 11366",Crepe N Tearia,Fresh Meadows,3/1/2008,Creperies/Tea Rooms/Bubble Tea,9/23/2020,3,166,NY,177-07 Union Tpke,11366
"1808 Weirfield St,New York, NY 11385",Tornado Crepe,New York,4/17/2016,Creperies/Ice Cream & Frozen Yogurt/Bubble Tea,7/31/2020,4,49,NY,1808 Weirfield St,11385
"1323 Ave U,Brooklyn, NY 11229",TBaar,Brooklyn,8/23/2016,Bubble Tea/Juice Bars & Smoothies/Tea Rooms,8/24/2020,4,31,NY,1323 Ave U,11229
"595 River Rd,Edgewater, NJ 07020",ÜMACHA,Edgewater,2/15/2020,Bubble Tea,10/31/2020,4,57,NJ,595 River Rd,07020
"1028 6th Ave,New York, NY 10018",Yifang Taiwan Fruit Tea,New York,11/18/2019,Bubble Tea,10/16/2020,3,49,NY,1028 6th Ave,10018
"83-31 Broadway,Elmhurst, NY 11373",Anda Cafe,Elmhurst,11/25/2013,Bubble Tea/Shaved Ice/Taiwanese,8/17/2020,3,225,NY,83-31 Broadway,11373
"83-28 Broadway,Elmhurst, NY 11373",Vivi Bubble Tea,Elmhurst,12/26/2015,Bubble Tea,10/26/2020,3,121,NY,83-28 Broadway,11373
"182-4 Horace Harding Expy,Flushing, NY 11365",Coco Fresh Tea & Juice,Flushing,4/16/2017,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,10/5/2020,3,75,NY,182-4 Horace Harding Expy,11365
"863 Sterling Pl,Brooklyn, NY 11216",Namas Tea,Brooklyn,6/28/2019,Coffee & Tea/Bubble Tea/Venues & Event Spaces,9/1/2020,5,19,NY,863 Sterling Pl,11216
"1763 Crosby Ave,New York, NY 10461",15 Flavors,New York,6/16/2013,Ice Cream & Frozen Yogurt/Bubble Tea/Juice Bars & Smoothies,7/8/2020,3,23,NY,1763 Crosby Ave,10461
"1151 2nd Ave,New York, NY 10065",Hawa smoothie & Bubble tea,New York,10/29/2019,Bubble Tea/Juice Bars & Smoothies,9/18/2020,5,8,NY,1151 2nd Ave,10065
"506 Amsterdam Ave,New York, NY 10024",Uptown Poke,New York,8/24/2018,Poke/Bubble Tea,10/24/2020,4,52,NY,506 Amsterdam Ave,10024
"82-02 45th Ave,Queens, NY 11373",TBaar,Queens,5/14/2019,Bubble Tea/Juice Bars & Smoothies,8/8/2020,4,6,NY,82-02 45th Ave,11373
"275 5th Ave,New York, NY 10016",Möge Tee - Fifth Ave,New York,9/15/2019,Bubble Tea/Coffee & Tea,8/30/2020,4,24,NY,275 5th Ave,10016
"85-36 Grand Ave,Elmhurst, NY 11373",Summer,Elmhurst,1/16/2017,Vietnamese/Bubble Tea/Sandwiches,9/20/2020,4,117,NY,85-36 Grand Ave,11373
"2349 86th St,Brooklyn, NY 11214",High Tea House,Brooklyn,12/13/2018,Bubble Tea/Coffee & Tea/Desserts,6/21/2020,4,11,NY,2349 86th St,11214
"54 N 6th St,Brooklyn, NY 11249",Blossom Ice Cream & The Poké,Brooklyn,2/9/2017,Ice Cream & Frozen Yogurt/Poke/Asian Fusion,9/7/2020,4,89,NY,54 N 6th St,11249
"71-28 Roosevelt,Jackson Heights, NY 11372",Sweetory,Jackson Heights,9/21/2019,Desserts,10/21/2020,4,47,NY,71-28 Roosevelt,11372
"38 Lexington Ave,New York, NY 10010",CoCo Fresh Tea & Juice,New York,2/4/2011,Bubble Tea,9/26/2020,3,247,NY,38 Lexington Ave,10010
"86-12 Whitney Ave,Elmhurst, NY 11373",Yaya Tea Garden,Elmhurst,11/3/2018,Japanese/Desserts/Coffee & Tea,10/24/2020,4,57,NY,86-12 Whitney Ave,11373
"317 US 46,Parsippany, NJ 07054",Sweet Shansations,Parsippany,9/26/2020,Desserts/Bubble Tea/Bakeries,10/16/2020,5,4,NJ,317 US 46,07054
"2667 Broadway,New York, NY 10025",Shiny Tea,New York,6/11/2016,Bubble Tea/Tea Rooms,10/29/2020,4,123,NY,2667 Broadway,10025
"133-41 41st Ave,Flushing, NY 11355",Chun Yang Tea - Flushing New York,Flushing,8/31/2019,Bubble Tea,11/1/2020,4,120,NY,133-41 41st Ave,11355
"174 Hester St,New York, NY 10013",Bibble & Sip,New York,4/5/2019,Bakeries/Coffee & Tea,10/31/2020,4,180,NY,174 Hester St,10013
"525 Myrtle Ave,Brooklyn, NY 11205",OJBK Tea Shop,Brooklyn,10/24/2019,Bubble Tea,9/3/2020,4,8,NY,525 Myrtle Ave,11205
"106 Greenwich St,New York, NY 10006",Dragon Horn Tea,New York,6/15/2020,Bubble Tea/Coffee & Tea,10/26/2020,4,37,NY,106 Greenwich St,10006
"33 W 32nd St,New York, NY 10001",Machi Machi,New York,10/30/2020,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,10/31/2020,5,2,NY,33 W 32nd St,10001
"26B Elizabeth St,New York, NY 10013",Chun Yang Tea Chinatown,New York,7/15/2020,Bubble Tea,10/30/2020,4,34,NY,26B Elizabeth St,10013
"11 Waverly Pl,New York, NY 10003",Lazy Sundaes Greenwich Village,New York,10/21/2020,Bubble Tea/Shaved Ice,10/31/2020,5,5,NY,11 Waverly Pl,10003
"40-52 Main St,Flushing, NY 11345",Xing Fu Tang,Flushing,1/18/2020,Bubble Tea/Desserts/Taiwanese,11/1/2020,4,189,NY,40-52 Main St,11345
"145D Hester St,New York, NY 10002",Teado Tea Shop,New York,10/24/2009,Coffee & Tea/Juice Bars & Smoothies/Bubble Tea,10/27/2020,4,360,NY,145D Hester St,10002
"1324 2nd Ave,New York, NY 10021",Vivi Bubble Tea,New York,12/15/2017,Bubble Tea,10/19/2020,3,68,NY,1324 2nd Ave,10021
"196 Smith St,Brooklyn, NY 11201",Crispy Burger,Brooklyn,10/6/2020,Chinese/Bubble Tea/Noodles,10/23/2020,4,5,NY,196 Smith St,11201
"90 Canal St,New York, NY 10002",Möge Tee,New York,8/1/2018,Bubble Tea,10/27/2020,4,92,NY,90 Canal St,10002
"89A Bayard St,New York, NY 10013",Alimama,New York,,Desserts/Donuts/Tea Rooms,10/31/2020,4,1109,NY,89A Bayard St,10013
"44-68 21st St,Long Island City, NY 11101",Yi Fang Taiwan Fruit Tea,Long Island City,4/24/2019,Bubble Tea/Tea Rooms,10/15/2020,4,86,NY,44-68 21st St,11101
"49 Bayard St,New York, NY 10013",Vivi Bubble Tea,New York,7/8/2007,Bubble Tea,10/19/2020,4,642,NY,49 Bayard St,10013
"4319 Bell Blvd,Bayside, NY 11364",Moge Tee - Bayside,Bayside,2/9/2020,Coffee & Tea/Bubble Tea,10/29/2020,4,64,NY,4319 Bell Blvd,11364
"774 58th St,Brooklyn, NY 11220",YiFang Taiwan Fruit Tea,Brooklyn,5/11/2019,Bubble Tea,11/1/2020,3,72,NY,774 58th St,11220
"4010 Main St,Ste A,Flushing, NY 11354",Tiger Sugar,Flushing,5/10/2019,Bubble Tea/Desserts/Coffee & Tea,10/26/2020,4,684,NY,4010 Main St,11354
"217 Thompson St,New York, NY 10012",Debutea,New York,2/16/2018,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,10/25/2020,4,193,NY,217 Thompson St,10012
"467 Dekalb Ave,Brooklyn, NY 11205",Initial Tea,Brooklyn,5/23/2019,Desserts/Bubble Tea/Ice Cream & Frozen Yogurt,10/4/2020,5,47,NY,467 Dekalb Ave,11205
"44 Willoughby St,Downtown Brooklyn, NY 11201",Hawa Smoothies & Bubble Tea,Downtown Brooklyn,6/14/2015,Bubble Tea/Juice Bars & Smoothies/Acai Bowls,9/17/2020,4,75,NY,44 Willoughby St,11201
"73 Mott St,New York, NY 10013",Ten Ren's Tea Time,New York,10/31/2004,Bubble Tea,9/10/2020,4,643,NY,73 Mott St,10013
"8306 Broadway,Elmhurst, NY 11373",Quickly,Elmhurst,4/19/2009,Coffee & Tea/Taiwanese,10/22/2020,3,148,NY,8306 Broadway,11373
"790 Manhattan Ave,Brooklyn, NY 11222",ViVi Bubble Tea,Brooklyn,9/9/2014,Bubble Tea,8/15/2020,4,74,NY,790 Manhattan Ave,11222
"8612 5th Ave,Brooklyn, NY 11209",Coco Fresh Tea & Juice,Brooklyn,5/26/2016,Bubble Tea/Juice Bars & Smoothies,10/22/2020,4,58,NY,8612 5th Ave,11209
"1520 Amsterdam Ave,Manhattan, NY 10031",Tidal Tea,Manhattan,7/31/2019,Bubble Tea,10/25/2020,4,61,NY,1520 Amsterdam Ave,10031
"32 Union Square E,New York, NY 10003",KOI Thé,New York,8/23/2020,Bubble Tea,10/27/2020,4,11,NY,32 Union Square E,10003
"992 6th Ave,New York, NY 10018",I Milky 沐白,New York,11/12/2019,Bubble Tea/Japanese/Juice Bars & Smoothies,10/29/2020,4,107,NY,992 6th Ave,10018
"253 W 51st St,New York, NY 10019",Bibble & Sip,New York,12/9/2014,Coffee & Tea/Bakeries,11/1/2020,4,4831,NY,253 W 51st St,10019
